Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket,Is_Death,Is_Dot,Is_Pressure_Ball,Next_Is_Wicket,Next_Over,Next_Ball,Valid_Next,Bowler_B,Pitch_Batting,Pitch_Bowling,Pitch_Neutral,Batter_Avg_z
89756,12-Jun-22,Batting,Powerplay,1,5,Bowler B,35.86,115.58,0,0,0,1,0,1,1.0,6.0,1,0,True,False,False,0.4454151406792664
89756,12-Jun-22,Batting,Powerplay,3,1,Bowler B,24.93,129.94,1,0,0,0,0,0,3.0,2.0,1,0,True,False,False,-0.6712782627285339
89756,12-Jun-22,Batting,Powerplay,3,2,Bowler B,23.91,139.63,0,0,0,1,0,0,3.0,3.0,1,0,True,False,False,-0.7754893580145317
89756,12-Jun-22,Batting,Powerplay,3,3,Bowler B,37.54,136.13,0,0,0,1,0,0,3.0,4.0,1,0,True,False,False,0.6170569446797334
89756,12-Jun-22,Batting,Powerplay,3,4,Bowler B,22.84,117.74,2,0,0,0,0,0,3.0,5.0,1,0,True,False,False,-0.884808840324353
89756,12-Jun-22,Batting,Powerplay,3,5,Bowler B,28.41,131.67,1,0,0,0,0,0,3.0,6.0,1,0,True,False,False,-0.3157345258704236
89756,12-Jun-22,Batting,Death,19,1,Bowler B,18.37,146.45,1,0,1,0,0,0,19.0,2.0,1,0,True,False,False,-1.3414986402541669
89756,12-Jun-22,Batting,Death,19,2,Bowler B,36.02,154.61,2,0,1,0,0,0,19.0,3.0,1,0,True,False,False,0.46176197915550177
89756,12-Jun-22,Batting,Death,19,3,Bowler B,33.13,146.85,0,0,1,1,1,0,19.0,4.0,1,0,True,False,False,0.16649720917850783
89756,12-Jun-22,Batting,Death,19,4,Bowler B,37.9,176.43,0,1,1,1,1,0,19.0,5.0,1,0,True,False,False,0.653837331251262
89756,12-Jun-22,Batting,Death,19,5,Bowler B,36.35,157.86,4,0,1,0,0,0,19.0,6.0,1,0,True,False,False,0.4954773335127362
90055,28-Jan-22,Bowling,Powerplay,3,1,Bowler A,27.4,140.52,0,0,0,1,0,0,3.0,2.0,1,0,False,True,False,-0.4189239437516569
90055,28-Jan-22,Bowling,Powerplay,3,2,Bowler A,24.02,120.39,2,0,0,0,0,0,3.0,3.0,1,0,False,True,False,-0.7642509065621202
90055,28-Jan-22,Bowling,Powerplay,3,3,Bowler A,20.96,111.1,0,0,0,1,0,0,3.0,4.0,1,0,False,True,False,-1.0768841924201136
90055,28-Jan-22,Bowling,Powerplay,3,4,Bowler A,30.11,140.88,0,0,0,1,0,0,3.0,5.0,1,0,False,True,False,-0.14204936706042726
90055,28-Jan-22,Bowling,Powerplay,3,5,Bowler A,23.56,116.92,0,0,0,1,0,0,3.0,6.0,1,0,False,True,False,-0.8112480671812958
90055,28-Jan-22,Bowling,Powerplay,5,1,Bowler A,10.45,131.39,4,0,0,0,0,0,5.0,2.0,1,0,False,True,False,-2.150667144827797
90055,28-Jan-22,Bowling,Powerplay,5,2,Bowler A,23.52,99.66,1,0,0,0,0,0,5.0,3.0,1,0,False,True,False,-0.8153347768003545
90055,28-Jan-22,Bowling,Powerplay,5,3,Bowler A,11.51,138.69,0,0,0,1,0,0,5.0,4.0,1,0,False,True,False,-2.042369339922741
90055,28-Jan-22,Bowling,Powerplay,5,4,Bowler A,22.69,143.22,0,0,0,1,0,0,5.0,5.0,1,0,False,True,False,-0.9001340013958231
90055,28-Jan-22,Bowling,Powerplay,5,5,Bowler A,34.8,123.18,0,0,0,1,0,1,5.0,6.0,1,0,False,True,False,0.3371173357742096
90055,28-Jan-22,Bowling,Death,17,1,Bowler A,44.11,152.12,0,0,1,1,1,0,17.0,2.0,1,0,False,True,False,1.2882989996101313
90055,28-Jan-22,Bowling,Death,17,2,Bowler A,29.98,140.14,0,0,1,1,1,0,17.0,3.0,1,0,False,True,False,-0.15533117332236807
90055,28-Jan-22,Bowling,Death,17,3,Bowler A,47.23,144.82,0,0,1,1,1,0,17.0,4.0,1,0,False,True,False,1.6070623498967127
90055,28-Jan-22,Bowling,Death,17,4,Bowler A,32.83,167.19,0,0,1,1,1,0,17.0,5.0,1,0,False,True,False,0.13584688703556685
90055,28-Jan-22,Bowling,Death,17,5,Bowler A,15.88,148.63,1,0,1,0,0,0,17.0,6.0,1,0,False,True,False,-1.5958963140405735
90097,02-Jun-22,Bowling,Powerplay,3,1,Bowler A,26.94,146.89,0,0,0,1,0,0,3.0,2.0,1,0,False,True,False,-0.4659211043708321
90097,02-Jun-22,Bowling,Powerplay,3,2,Bowler A,26.55,103.57,0,0,0,1,0,0,3.0,3.0,1,0,False,True,False,-0.5057665231566548
90097,02-Jun-22,Bowling,Powerplay,3,3,Bowler A,32.05,126.99,2,0,0,0,0,0,3.0,4.0,1,0,False,True,False,0.05615604946392134
90097,02-Jun-22,Bowling,Powerplay,3,4,Bowler A,20.28,117.2,0,0,0,1,0,0,3.0,5.0,1,0,False,True,False,-1.1463582559441121
90097,02-Jun-22,Bowling,Powerplay,3,5,Bowler A,26.12,131.53,1,0,0,0,0,0,3.0,6.0,1,0,False,True,False,-0.5496986515615363
90097,02-Jun-22,Bowling,Powerplay,4,1,Bowler A,37.11,125.03,0,0,0,1,0,0,4.0,2.0,1,0,False,True,False,0.573124816274852
90097,02-Jun-22,Bowling,Powerplay,4,2,Bowler A,26.97,122.48,0,0,0,1,0,0,4.0,3.0,1,0,False,True,False,-0.4628560721565383
90097,02-Jun-22,Bowling,Powerplay,4,3,Bowler A,32.12,147.91,0,0,0,1,0,0,4.0,4.0,1,0,False,True,False,0.06330779129727415
90097,02-Jun-22,Bowling,Powerplay,4,4,Bowler A,48.01,137.04,1,0,0,0,0,0,4.0,5.0,1,0,False,True,False,1.6867531874683581
90097,02-Jun-22,Bowling,Powerplay,4,5,Bowler A,28.87,104.37,0,0,0,1,0,0,4.0,6.0,1,0,False,True,False,-0.26873736525124803
90097,02-Jun-22,Bowling,Death,17,1,Bowler A,39.09,162.76,1,0,1,0,0,0,17.0,2.0,1,0,False,True,False,0.77541694241826
90097,02-Jun-22,Bowling,Death,17,2,Bowler A,31.22,160.94,0,0,1,1,1,0,17.0,3.0,1,0,False,True,False,-0.028643175131547318
90097,02-Jun-22,Bowling,Death,17,3,Bowler A,30.35,130.99,0,0,1,1,1,0,17.0,4.0,1,0,False,True,False,-0.11752910934607462
90097,02-Jun-22,Bowling,Death,17,4,Bowler A,25.72,161.89,4,0,1,0,0,0,17.0,5.0,1,0,False,True,False,-0.5905657477521239
90097,02-Jun-22,Bowling,Death,17,5,Bowler A,34.58,161.12,4,0,1,0,0,0,17.0,6.0,1,0,False,True,False,0.3146404328693867
90097,02-Jun-22,Bowling,Death,18,1,Bowler A,50.67,156.86,0,0,1,1,1,0,18.0,2.0,1,0,False,True,False,1.9585193771357647
90097,02-Jun-22,Bowling,Death,18,2,Bowler A,41.53,112.15,0,0,1,1,1,0,18.0,3.0,1,0,False,True,False,1.0247062291808429
90097,02-Jun-22,Bowling,Death,18,3,Bowler A,32.79,153.79,0,0,1,1,1,0,18.0,4.0,1,0,False,True,False,0.1317601774165082
90097,02-Jun-22,Bowling,Death,18,4,Bowler A,34.54,143.4,3,0,1,0,0,0,18.0,5.0,1,0,False,True,False,0.31055372325032804
90097,02-Jun-22,Bowling,Death,18,5,Bowler A,23.15,142.02,2,0,1,0,0,0,18.0,6.0,1,0,False,True,False,-0.8531368407766479
90102,07-Mar-22,Batting,Powerplay,1,1,Bowler A,15.79,148.94,4,0,0,0,0,0,1.0,2.0,1,0,True,False,False,-1.6050914106834557
90102,07-Mar-22,Batting,Powerplay,1,2,Bowler A,29.45,117.46,1,0,0,0,0,0,1.0,3.0,1,0,True,False,False,-0.20948007577489647
90102,07-Mar-22,Batting,Powerplay,1,3,Bowler A,23.49,132.77,1,0,0,0,0,0,1.0,4.0,1,0,True,False,False,-0.8183998090146486
90102,07-Mar-22,Batting,Powerplay,1,4,Bowler A,42.89,158.3,1,0,0,0,0,0,1.0,5.0,1,0,True,False,False,1.16365435622884
90102,07-Mar-22,Batting,Powerplay,1,5,Bowler A,36.19,138.89,0,0,0,1,0,0,1.0,6.0,1,0,True,False,False,0.47913049503650085
90102,07-Mar-22,Batting,Powerplay,5,1,Bowler A,26.93,130.22,3,0,0,0,0,0,5.0,2.0,1,0,True,False,False,-0.46694278177559695
90102,07-Mar-22,Batting,Powerplay,5,2,Bowler A,16.4,113.41,0,0,0,1,0,1,5.0,3.0,1,0,True,False,False,-1.54276908899281
90102,07-Mar-22,Batting,Powerplay,5,3,Bowler A,33.78,124.41,0,1,0,1,0,0,5.0,4.0,1,0,True,False,False,0.23290624048821218
90102,07-Mar-22,Batting,Powerplay,5,4,Bowler A,21.46,98.59,3,0,0,0,0,0,5.0,5.0,1,0,True,False,False,-1.0258003221818794
90102,07-Mar-22,Batting,Powerplay,5,5,Bowler A,29.8,143.99,0,0,0,1,0,0,5.0,6.0,1,0,True,False,False,-0.17372136660813237
90102,07-Mar-22,Batting,Death,19,1,Bowler A,31.28,171.77,1,0,1,0,0,0,19.0,2.0,1,0,True,False,False,-0.02251311070295898
90102,07-Mar-22,Batting,Death,19,2,Bowler A,22.47,156.97,1,0,1,0,0,0,19.0,3.0,1,0,True,False,False,-0.9226109043006464
90102,07-Mar-22,Batting,Death,19,3,Bowler A,36.41,114.63,0,0,1,1,1,0,19.0,4.0,1,0,True,False,False,0.5016073979413238
90102,07-Mar-22,Batting,Death,19,4,Bowler A,45.33,146.1,4,0,1,0,0,0,19.0,5.0,1,0,True,False,False,1.4129436429914226
90102,07-Mar-22,Batting,Death,19,5,Bowler A,40.14,139.35,1,0,1,0,0,0,19.0,6.0,1,0,True,False,False,0.8826930699185516
90102,07-Mar-22,Batting,Death,20,1,Bowler A,41.96,169.11,4,0,1,0,0,0,20.0,2.0,1,0,True,False,False,1.0686383575857243
90102,07-Mar-22,Batting,Death,20,2,Bowler A,7.26,166.02,0,0,1,1,1,0,20.0,3.0,1,0,True,False,False,-2.4765822369477317
90102,07-Mar-22,Batting,Death,20,3,Bowler A,27.83,112.67,0,0,1,1,1,0,20.0,4.0,1,0,True,False,False,-0.3749918153467755
90102,07-Mar-22,Batting,Death,20,4,Bowler A,39.8,122.69,3,0,1,0,0,0,20.0,5.0,1,0,True,False,False,0.847956038156552
90102,07-Mar-22,Batting,Death,20,5,Bowler A,24.76,187.08,2,0,1,0,0,0,20.0,6.0,1,0,True,False,False,-0.6886467786095334
90893,15-May-22,Batting,Powerplay,2,1,Bowler B,26.49,149.04,0,0,0,1,0,0,2.0,2.0,1,0,True,False,False,-0.5118965875852433
90893,15-May-22,Batting,Powerplay,2,2,Bowler B,24.28,151.36,0,0,0,1,0,0,2.0,3.0,1,0,True,False,False,-0.7376872940382383
90893,15-May-22,Batting,Powerplay,2,3,Bowler B,28.41,140.45,4,0,0,0,0,1,2.0,4.0,1,0,True,False,False,-0.3157345258704236
90893,15-May-22,Batting,Powerplay,2,4,Bowler B,17.77,111.61,0,1,0,1,0,0,2.0,5.0,1,0,True,False,False,-1.402799284540048
90893,15-May-22,Batting,Powerplay,2,5,Bowler B,18.85,131.04,0,0,0,1,0,0,2.0,6.0,1,0,True,False,False,-1.292458124825462
90893,15-May-22,Batting,Powerplay,6,1,Bowler B,30.95,97.41,1,0,0,0,0,0,6.0,2.0,1,0,True,False,False,-0.056228465060193765
90893,15-May-22,Batting,Powerplay,6,2,Bowler B,43.34,142.44,0,0,0,1,0,0,6.0,3.0,1,0,True,False,False,1.209629839443251
90893,15-May-22,Batting,Powerplay,6,3,Bowler B,30.79,122.5,4,0,0,0,0,0,6.0,4.0,1,0,True,False,False,-0.07257530353642873
90893,15-May-22,Batting,Powerplay,6,4,Bowler B,23.38,107.35,1,0,0,0,0,0,6.0,5.0,1,0,True,False,False,-0.8296382604670601
90893,15-May-22,Batting,Powerplay,6,5,Bowler B,44.58,136.5,0,0,0,1,0,0,6.0,6.0,1,0,True,False,False,1.3363178376340714
90893,15-May-22,Batting,Death,17,1,Bowler B,28.73,174.15,0,1,1,1,1,0,17.0,2.0,1,0,True,False,False,-0.28304084891795367
90893,15-May-22,Batting,Death,17,2,Bowler B,38.51,125.38,0,0,1,1,1,0,17.0,3.0,1,0,True,False,False,0.7161596529419078
90893,15-May-22,Batting,Death,17,3,Bowler B,37.27,175.96,4,0,1,0,0,0,17.0,4.0,1,0,True,False,False,0.5894716547510873
90893,15-May-22,Batting,Death,17,4,Bowler B,31.47,145.76,1,0,1,0,0,0,17.0,5.0,1,0,True,False,False,-0.0031012400124302026
90893,15-May-22,Batting,Death,17,5,Bowler B,40.54,158.41,4,0,1,0,0,0,17.0,6.0,1,0,True,False,False,0.9235601661091388
90893,15-May-22,Batting,Death,20,1,Bowler B,45.99,142.97,3,0,1,0,0,0,20.0,2.0,1,0,True,False,False,1.4803743517058923
90893,15-May-22,Batting,Death,20,2,Bowler B,38.41,187.57,6,0,1,0,0,0,20.0,3.0,1,0,True,False,False,0.7059428788942608
90893,15-May-22,Batting,Death,20,3,Bowler B,28.32,122.11,4,0,1,0,0,0,20.0,4.0,1,0,True,False,False,-0.32492962251330576
90893,15-May-22,Batting,Death,20,4,Bowler B,45.0,149.63,1,0,1,0,0,0,20.0,5.0,1,0,True,False,False,1.3792282886341882
90893,15-May-22,Batting,Death,20,5,Bowler B,43.44,144.33,1,0,1,0,0,0,20.0,6.0,1,0,True,False,False,1.2198466134908972
91550,11-Nov-22,Bowling,Powerplay,2,1,Bowler B,27.98,113.66,1,0,0,0,0,0,2.0,2.0,1,0,False,True,False,-0.359666654275305
91550,11-Nov-22,Bowling,Powerplay,2,2,Bowler B,20.95,122.99,0,0,0,1,0,0,2.0,3.0,1,0,False,True,False,-1.0779058698248785
91550,11-Nov-22,Bowling,Powerplay,2,3,Bowler B,34.54,139.9,0,0,0,1,0,0,2.0,4.0,1,0,False,True,False,0.31055372325032804
91550,11-Nov-22,Bowling,Powerplay,2,4,Bowler B,32.14,128.22,4,0,0,0,0,0,2.0,5.0,1,0,False,True,False,0.06535114610680384
91550,11-Nov-22,Bowling,Powerplay,2,5,Bowler B,33.86,119.56,1,0,0,0,0,0,2.0,6.0,1,0,False,True,False,0.2410796597263295
91550,11-Nov-22,Bowling,Powerplay,3,1,Bowler B,34.82,107.29,0,0,0,1,0,0,3.0,2.0,1,0,False,True,False,0.3391606905837393
91550,11-Nov-22,Bowling,Powerplay,3,2,Bowler B,34.84,95.75,0,0,0,1,0,0,3.0,3.0,1,0,False,True,False,0.341204045393269
91550,11-Nov-22,Bowling,Powerplay,3,3,Bowler B,23.05,152.55,0,0,0,1,0,0,3.0,4.0,1,0,False,True,False,-0.8633536148242945
91550,11-Nov-22,Bowling,Powerplay,3,4,Bowler B,27.8,131.15,1,0,0,0,0,0,3.0,5.0,1,0,False,True,False,-0.3780568475610693
91550,11-Nov-22,Bowling,Powerplay,3,5,Bowler B,34.93,126.46,3,0,0,0,0,0,3.0,6.0,1,0,False,True,False,0.3503991420361508
91550,11-Nov-22,Bowling,Death,20,1,Bowler B,23.73,179.23,0,0,1,1,1,0,20.0,2.0,1,0,False,True,False,-0.793879551300296
91550,11-Nov-22,Bowling,Death,20,2,Bowler B,35.37,142.43,2,0,1,0,0,0,20.0,3.0,1,0,False,True,False,0.39535294784579667
91550,11-Nov-22,Bowling,Death,20,3,Bowler B,22.66,125.19,1,0,1,0,0,0,20.0,4.0,1,0,False,True,False,-0.9031990336101173
91550,11-Nov-22,Bowling,Death,20,4,Bowler B,36.66,122.57,0,0,1,1,1,0,20.0,5.0,1,0,False,True,False,0.5271493330604409
91550,11-Nov-22,Bowling,Death,20,5,Bowler B,45.06,132.22,0,0,1,1,1,0,20.0,6.0,1,0,False,True,False,1.3853583530627767
91588,19-Feb-23,Bowling,Powerplay,2,1,Bowler A,36.46,136.48,2,0,0,0,0,0,2.0,2.0,1,0,False,True,False,0.5067157849651477
91588,19-Feb-23,Bowling,Powerplay,2,2,Bowler A,17.93,117.87,0,0,0,1,0,0,2.0,3.0,1,0,False,True,False,-1.3864524460638132
91588,19-Feb-23,Bowling,Powerplay,2,3,Bowler A,15.24,126.98,4,0,0,0,0,0,2.0,4.0,1,0,False,True,False,-1.6612836679455132
91588,19-Feb-23,Bowling,Powerplay,2,4,Bowler A,31.19,130.53,3,0,0,0,0,0,2.0,5.0,1,0,False,True,False,-0.03170820734584113
91588,19-Feb-23,Bowling,Powerplay,2,5,Bowler A,33.13,131.2,1,0,0,0,0,0,2.0,6.0,1,0,False,True,False,0.16649720917850783
91588,19-Feb-23,Bowling,Powerplay,6,1,Bowler A,27.73,145.74,1,0,0,0,0,0,6.0,2.0,1,0,False,True,False,-0.3852085893944221
91588,19-Feb-23,Bowling,Powerplay,6,2,Bowler A,27.81,117.53,0,0,0,1,0,0,6.0,3.0,1,0,False,True,False,-0.37703517015630483
91588,19-Feb-23,Bowling,Powerplay,6,3,Bowler A,16.31,113.26,0,0,0,1,0,0,6.0,4.0,1,0,False,True,False,-1.5519641856356923
91588,19-Feb-23,Bowling,Powerplay,6,4,Bowler A,35.05,132.35,0,0,0,1,0,0,6.0,5.0,1,0,False,True,False,0.3626592708933267
91588,19-Feb-23,Bowling,Powerplay,6,5,Bowler A,45.77,132.66,0,0,0,1,0,1,6.0,6.0,1,0,False,True,False,1.4578974488010694
91588,19-Feb-23,Bowling,Death,19,1,Bowler A,64.79,147.77,1,0,1,0,0,0,19.0,2.0,1,0,False,True,False,3.4011278726635
91588,19-Feb-23,Bowling,Death,19,2,Bowler A,26.32,161.14,0,0,1,1,1,0,19.0,3.0,1,0,False,True,False,-0.5292651034662427
91588,19-Feb-23,Bowling,Death,19,3,Bowler A,34.93,127.47,0,0,1,1,1,0,19.0,4.0,1,0,False,True,False,0.3503991420361508
91588,19-Feb-23,Bowling,Death,19,4,Bowler A,33.27,141.28,0,0,1,1,1,0,19.0,5.0,1,0,False,True,False,0.18080069284521347
91588,19-Feb-23,Bowling,Death,19,5,Bowler A,37.93,186.52,0,0,1,1,1,0,19.0,6.0,1,0,False,True,False,0.6569023634655562
91588,19-Feb-23,Bowling,Death,20,1,Bowler A,37.63,115.91,1,0,1,0,0,0,20.0,2.0,1,0,False,True,False,0.6262520413226159
91588,19-Feb-23,Bowling,Death,20,2,Bowler A,26.36,147.47,2,0,1,0,0,0,20.0,3.0,1,0,False,True,False,-0.525178393847184
91588,19-Feb-23,Bowling,Death,20,3,Bowler A,28.8,138.29,1,0,1,0,0,0,20.0,4.0,1,0,False,True,False,-0.27588910708460085
91588,19-Feb-23,Bowling,Death,20,4,Bowler A,39.42,121.33,0,0,1,1,1,0,20.0,5.0,1,0,False,True,False,0.8091322967754944
91588,19-Feb-23,Bowling,Death,20,5,Bowler A,51.92,103.48,0,0,1,1,1,0,20.0,6.0,1,0,False,True,False,2.0862290527313503
91948,16-Jan-22,Neutral,Powerplay,1,1,Bowler A,36.5,148.19,0,0,0,1,0,0,1.0,2.0,1,0,False,False,True,0.5108024945842063
91948,16-Jan-22,Neutral,Powerplay,1,2,Bowler A,34.87,142.53,0,0,0,1,0,0,1.0,3.0,1,0,False,False,True,0.3442690776075624
91948,16-Jan-22,Neutral,Powerplay,1,3,Bowler A,12.98,127.77,0,0,0,1,0,0,1.0,4.0,1,0,False,False,True,-1.892182761422332
91948,16-Jan-22,Neutral,Powerplay,1,4,Bowler A,33.03,124.64,1,0,0,0,0,0,1.0,5.0,1,0,False,False,True,0.15628043513086085
91948,16-Jan-22,Neutral,Powerplay,1,5,Bowler A,16.12,154.87,2,0,0,0,0,0,1.0,6.0,1,0,False,False,True,-1.571376056326221
91948,16-Jan-22,Neutral,Powerplay,5,1,Bowler A,35.41,143.56,0,0,0,1,0,0,5.0,2.0,1,0,False,False,True,0.3994396574648553
91948,16-Jan-22,Neutral,Powerplay,5,2,Bowler A,35.62,124.4,0,0,0,1,0,0,5.0,3.0,1,0,False,False,True,0.4208948829649138
91948,16-Jan-22,Neutral,Powerplay,5,3,Bowler A,25.28,118.74,0,0,0,1,0,0,5.0,4.0,1,0,False,False,True,-0.6355195535617698
91948,16-Jan-22,Neutral,Powerplay,5,4,Bowler A,22.21,129.99,2,0,0,0,0,0,5.0,5.0,1,0,False,False,True,-0.949174516824528
91948,16-Jan-22,Neutral,Powerplay,5,5,Bowler A,30.56,131.26,1,0,0,0,0,1,5.0,6.0,1,0,False,False,True,-0.09607388384601652
91948,16-Jan-22,Neutral,Death,16,1,Bowler A,24.24,140.41,2,0,1,0,0,0,16.0,2.0,1,0,False,False,True,-0.7417740036572973
91948,16-Jan-22,Neutral,Death,16,2,Bowler A,31.49,197.62,1,0,1,0,0,0,16.0,3.0,1,0,False,False,True,-0.0010578852029008766
91948,16-Jan-22,Neutral,Death,16,3,Bowler A,38.03,154.05,1,0,1,0,0,0,16.0,4.0,1,0,False,False,True,0.6671191375132032
91948,16-Jan-22,Neutral,Death,16,4,Bowler A,41.63,151.51,0,0,1,1,1,0,16.0,5.0,1,0,False,False,True,1.0349230032284897
91948,16-Jan-22,Neutral,Death,16,5,Bowler A,9.11,191.24,0,0,1,1,1,0,16.0,6.0,1,0,False,False,True,-2.287571917066265
91948,16-Jan-22,Neutral,Death,20,1,Bowler A,38.26,182.42,1,0,1,0,0,1,20.0,2.0,1,0,False,False,True,0.6906177178227906
91948,16-Jan-22,Neutral,Death,20,2,Bowler A,39.42,128.62,0,1,1,1,1,0,20.0,3.0,1,0,False,False,True,0.8091322967754944
91948,16-Jan-22,Neutral,Death,20,3,Bowler A,41.67,146.12,1,0,1,0,0,0,20.0,4.0,1,0,False,False,True,1.0390097128475484
91948,16-Jan-22,Neutral,Death,20,4,Bowler A,41.46,155.07,4,0,1,0,0,0,20.0,5.0,1,0,False,False,True,1.01755448734749
91948,16-Jan-22,Neutral,Death,20,5,Bowler A,6.16,151.68,1,0,1,0,0,0,20.0,6.0,1,0,False,False,True,-2.588966751471847
91991,05-Jun-23,Neutral,Powerplay,5,1,Bowler A,32.03,129.48,3,0,0,0,0,0,5.0,2.0,1,0,False,False,True,0.05411269465439237
91991,05-Jun-23,Neutral,Powerplay,5,2,Bowler A,45.14,122.95,4,0,0,0,0,0,5.0,3.0,1,0,False,False,True,1.393531772300894
91991,05-Jun-23,Neutral,Powerplay,5,3,Bowler A,16.95,133.31,0,0,0,1,0,0,5.0,4.0,1,0,False,False,True,-1.4865768317307524
91991,05-Jun-23,Neutral,Powerplay,5,4,Bowler A,30.03,103.1,0,0,0,1,0,0,5.0,5.0,1,0,False,False,True,-0.15022278629854457
91991,05-Jun-23,Neutral,Powerplay,5,5,Bowler A,31.0,123.87,0,0,0,1,0,0,5.0,6.0,1,0,False,False,True,-0.05112007803637027
91991,05-Jun-23,Neutral,Powerplay,6,1,Bowler A,26.88,131.82,6,0,0,0,0,0,6.0,2.0,1,0,False,False,True,-0.47205116879942044
91991,05-Jun-23,Neutral,Powerplay,6,2,Bowler A,27.13,146.68,2,0,0,0,0,0,6.0,3.0,1,0,False,False,True,-0.4465092336803033
91991,05-Jun-23,Neutral,Powerplay,6,3,Bowler A,37.74,137.2,0,0,0,1,0,0,6.0,4.0,1,0,False,False,True,0.6374904927750275
91991,05-Jun-23,Neutral,Powerplay,6,4,Bowler A,26.45,152.07,6,0,0,0,0,0,6.0,5.0,1,0,False,False,True,-0.5159832972043019
91991,05-Jun-23,Neutral,Powerplay,6,5,Bowler A,4.08,113.65,3,0,0,0,0,0,6.0,6.0,1,0,False,False,True,-2.801475651662902
91991,05-Jun-23,Neutral,Death,17,1,Bowler A,49.31,144.8,1,0,1,0,0,0,17.0,2.0,1,0,False,False,True,1.8195712500877677
91991,05-Jun-23,Neutral,Death,17,2,Bowler A,14.66,125.16,2,0,1,0,0,0,17.0,3.0,1,0,False,False,True,-1.720540957421865
91991,05-Jun-23,Neutral,Death,17,3,Bowler A,16.6,176.56,0,0,1,1,1,0,17.0,4.0,1,0,False,False,True,-1.522335540897516
91991,05-Jun-23,Neutral,Death,17,4,Bowler A,39.01,120.95,1,0,1,0,0,0,17.0,5.0,1,0,False,False,True,0.767243523180142
91991,05-Jun-23,Neutral,Death,17,5,Bowler A,22.11,151.17,2,0,1,0,0,0,17.0,6.0,1,0,False,False,True,-0.959391290872175
91991,05-Jun-23,Neutral,Death,19,1,Bowler A,26.9,153.76,1,0,1,0,0,0,19.0,2.0,1,0,False,False,True,-0.4700078139898911
91991,05-Jun-23,Neutral,Death,19,2,Bowler A,44.18,163.74,2,0,1,0,0,0,19.0,3.0,1,0,False,False,True,1.2954507414434842
91991,05-Jun-23,Neutral,Death,19,3,Bowler A,22.74,193.93,4,0,1,0,0,0,19.0,4.0,1,0,False,False,True,-0.895025614372
91991,05-Jun-23,Neutral,Death,19,4,Bowler A,34.99,162.02,6,0,1,0,0,0,19.0,5.0,1,0,False,False,True,0.3565292064647391
91991,05-Jun-23,Neutral,Death,19,5,Bowler A,45.9,197.31,1,0,1,0,0,0,19.0,6.0,1,0,False,False,True,1.4711792550630098
92124,03-Oct-23,Neutral,Powerplay,3,1,Bowler B,28.22,118.69,0,0,0,1,0,0,3.0,2.0,1,0,False,False,True,-0.33514639656095274
92124,03-Oct-23,Neutral,Powerplay,3,2,Bowler B,30.8,132.0,1,0,0,0,0,0,3.0,3.0,1,0,False,False,True,-0.07155362613166388
92124,03-Oct-23,Neutral,Powerplay,3,3,Bowler B,44.77,123.12,0,0,0,1,0,0,3.0,4.0,1,0,False,False,True,1.355729708324601
92124,03-Oct-23,Neutral,Powerplay,3,4,Bowler B,30.31,127.45,2,0,0,0,0,0,3.0,5.0,1,0,False,False,True,-0.12161581896513364
92124,03-Oct-23,Neutral,Powerplay,3,5,Bowler B,36.75,141.34,4,0,0,0,0,0,3.0,6.0,1,0,False,False,True,0.5363444297033234
92124,03-Oct-23,Neutral,Powerplay,5,1,Bowler B,34.42,154.45,0,0,0,1,0,0,5.0,2.0,1,0,False,False,True,0.29829359439315206
92124,03-Oct-23,Neutral,Powerplay,5,2,Bowler B,34.02,121.18,1,0,0,0,0,0,5.0,3.0,1,0,False,False,True,0.2574264982025648
92124,03-Oct-23,Neutral,Powerplay,5,3,Bowler B,28.46,148.72,0,0,0,1,0,0,5.0,4.0,1,0,False,False,True,-0.31062613884660006
92124,03-Oct-23,Neutral,Powerplay,5,4,Bowler B,24.75,138.06,4,0,0,0,0,0,5.0,5.0,1,0,False,False,True,-0.6896684560142982
92124,03-Oct-23,Neutral,Powerplay,5,5,Bowler B,29.91,113.9,4,0,0,0,0,0,5.0,6.0,1,0,False,False,True,-0.1624829151557209
92124,03-Oct-23,Neutral,Death,20,1,Bowler B,32.06,135.12,4,0,1,0,0,1,20.0,2.0,1,0,False,False,True,0.057177726868686544
92124,03-Oct-23,Neutral,Death,20,2,Bowler B,24.2,139.17,6,0,1,0,0,0,20.0,3.0,1,0,False,False,True,-0.745860713276356
92124,03-Oct-23,Neutral,Death,20,3,Bowler B,33.67,151.42,0,1,1,1,1,1,20.0,4.0,1,0,False,False,True,0.22166778903580073
92124,03-Oct-23,Neutral,Death,20,4,Bowler B,35.25,148.41,1,0,1,0,0,0,20.0,5.0,1,0,False,False,True,0.38309281898862074
92124,03-Oct-23,Neutral,Death,20,5,Bowler B,24.19,172.32,6,0,1,0,0,0,20.0,6.0,1,0,False,False,True,-0.7468823906811204
92486,28-Jan-23,Neutral,Powerplay,2,1,Bowler B,12.0,128.42,0,0,0,1,0,0,2.0,2.0,1,0,False,False,True,-1.9923071470892713
92486,28-Jan-23,Neutral,Powerplay,2,2,Bowler B,21.48,124.73,0,0,0,1,0,0,2.0,3.0,1,0,False,False,True,-1.0237569673723501
