Match_ID,Match_Date,Pitch_Type,Phase,Over,Ball,Bowler,Batter_Avg,Batter_SR,Runs_Conceded,Is_Wicket
52244,08-Aug-23,Batting,Death,20,2,Bowler A,37.81,173.03,0,0
97475,15-Nov-23,Batting,Powerplay,6,4,Bowler A,27.32,152.65,4,0
50148,30-Jun-22,Neutral,Death,19,6,Bowler B,34.05,184.61,0,1
15313,14-Oct-22,Batting,Powerplay,1,2,Bowler A,29.22,144.86,4,0
46289,15-Mar-22,Batting,Death,18,6,Bowler A,37.07,164.77,0,0
40988,16-Feb-23,Neutral,Powerplay,3,5,Bowler A,38.63,108.53,2,0
32778,03-May-22,Bowling,Death,19,3,Bowler B,30.4,161.93,1,0
66478,22-Mar-23,Neutral,Death,20,1,Bowler B,35.18,149.71,0,1
99317,12-Sep-22,Batting,Death,16,2,Bowler A,45.67,161.07,2,0
95473,11-Dec-22,Batting,Powerplay,5,3,Bowler A,32.14,121.49,0,0
66700,11-Nov-23,Bowling,Death,20,2,Bowler A,30.02,169.85,0,0
89756,12-Jun-22,Batting,Death,19,4,Bowler B,37.9,176.43,0,1
86295,16-Nov-22,Neutral,Powerplay,4,1,Bowler A,35.97,118.65,1,0
94878,04-Jun-23,Neutral,Powerplay,2,1,Bowler A,15.55,125.91,0,0
11982,14-Mar-22,Bowling,Powerplay,3,2,Bowler B,12.48,125.8,4,0
55406,26-May-23,Neutral,Powerplay,4,1,Bowler B,15.4,148.34,0,0
44072,26-May-23,Batting,Death,19,2,Bowler B,31.54,164.53,4,0
49282,23-Oct-23,Batting,Death,18,4,Bowler A,36.1,146.32,0,0
60345,08-Feb-22,Batting,Powerplay,5,3,Bowler A,22,134.63,1,0
99317,12-Sep-22,Batting,Death,16,6,Bowler A,30.02,152.67,1,0
39738,18-Sep-23,Neutral,Powerplay,5,2,Bowler B,38.43,149.02,4,0
53617,09-Oct-22,Neutral,Powerplay,4,3,Bowler A,43.26,128.91,4,0
59240,13-Mar-23,Batting,Powerplay,5,2,Bowler B,24.62,147.49,1,0
95473,11-Dec-22,Batting,Death,16,2,Bowler A,28.53,129.67,2,0
61516,01-Feb-23,Bowling,Death,19,3,Bowler B,12.42,148.05,6,0
82799,28-Aug-23,Batting,Death,20,1,Bowler B,50.94,162.81,4,0
17239,05-Jul-23,Neutral,Powerplay,6,2,Bowler A,40.02,131.11,0,0
90097,02-Jun-22,Bowling,Powerplay,3,2,Bowler A,26.55,103.57,0,0
52244,08-Aug-23,Batting,Death,17,6,Bowler A,32.76,122.05,2,0
55812,19-Dec-22,Bowling,Death,18,4,Bowler B,35.93,157.84,3,0
19223,05-Aug-22,Bowling,Death,18,2,Bowler B,54.63,136.17,0,1
91948,16-Jan-22,Neutral,Powerplay,5,2,Bowler A,35.62,124.4,0,0
33401,27-Aug-23,Neutral,Death,16,4,Bowler B,42.73,182.13,1,0
55406,26-May-23,Neutral,Death,16,2,Bowler B,39.81,136.32,2,0
26066,18-Sep-23,Neutral,Death,19,2,Bowler B,24.93,184.47,1,0
71739,14-Jul-22,Bowling,Powerplay,3,5,Bowler B,21.44,137.04,0,0
80792,11-Aug-23,Batting,Death,18,2,Bowler A,43.14,119.98,6,0
53950,02-Jul-23,Batting,Death,19,3,Bowler B,30.63,149.22,6,0
78619,19-Oct-23,Batting,Powerplay,3,6,Bowler A,32.55,138.99,0,0
78619,19-Oct-23,Batting,Death,20,5,Bowler A,29.02,115.18,0,0
36797,15-Apr-23,Bowling,Death,20,6,Bowler A,39.63,152.68,1,0
39482,05-Dec-22,Batting,Death,16,2,Bowler B,47.35,120.67,0,0
83932,14-May-23,Batting,Powerplay,1,5,Bowler B,6.66,143.25,0,0
38688,16-Jul-23,Bowling,Powerplay,2,5,Bowler B,27.5,136.81,0,0
16910,02-Feb-23,Neutral,Death,19,1,Bowler A,34.81,116.53,0,0
28452,30-Aug-22,Bowling,Death,16,4,Bowler A,28.82,128.76,1,0
69269,15-May-22,Bowling,Powerplay,3,6,Bowler B,29.07,112.79,1,0
46289,15-Mar-22,Batting,Death,18,4,Bowler A,28.53,154.38,3,0
60341,04-Oct-23,Bowling,Powerplay,1,3,Bowler A,31.04,121.27,1,0
99624,10-Apr-22,Batting,Powerplay,5,4,Bowler B,26.82,133.97,0,0
97154,24-Nov-22,Batting,Powerplay,6,3,Bowler B,33.75,131.05,0,0
37798,29-May-23,Bowling,Death,17,6,Bowler A,33.83,135.54,2,0
36797,15-Apr-23,Bowling,Death,20,5,Bowler A,49.97,174.3,0,0
77957,21-Mar-22,Neutral,Death,19,3,Bowler A,37.92,163.45,2,0
33478,24-Jun-22,Batting,Death,19,1,Bowler A,33.91,140.23,3,0
90893,15-May-22,Batting,Death,20,6,Bowler B,14.21,154.01,1,0
25795,28-Sep-22,Bowling,Powerplay,5,2,Bowler A,48.48,135.91,0,0
39738,18-Sep-23,Neutral,Powerplay,5,4,Bowler B,37.12,134.33,1,0
44020,18-Apr-22,Neutral,Powerplay,6,6,Bowler A,29.78,122.82,0,0
11951,17-Jan-22,Bowling,Powerplay,3,6,Bowler A,25.76,148.97,0,0
33401,27-Aug-23,Neutral,Powerplay,3,5,Bowler B,37.79,133.76,6,0
54941,03-May-22,Bowling,Death,20,1,Bowler B,14.41,165.97,1,0
34599,22-Jan-22,Neutral,Powerplay,3,6,Bowler B,30.94,132.77,3,0
68414,10-Jul-22,Neutral,Death,17,1,Bowler B,42.57,147.33,0,0
30079,16-Jan-23,Bowling,Powerplay,5,3,Bowler A,37.48,119.95,0,0
84264,14-Sep-22,Batting,Death,16,1,Bowler B,27.84,169.15,1,0
92636,13-Sep-22,Bowling,Powerplay,5,4,Bowler A,25.88,150.55,0,0
84727,01-Jun-22,Neutral,Powerplay,6,3,Bowler B,25.96,133.72,0,0
55242,19-Aug-23,Neutral,Powerplay,6,1,Bowler A,25.5,129.99,0,0
99882,12-Mar-22,Neutral,Death,16,1,Bowler B,48.29,126.47,2,0
26066,18-Sep-23,Neutral,Death,19,3,Bowler B,43.2,140.65,4,0
28452,30-Aug-22,Bowling,Death,20,3,Bowler A,25.12,114.35,2,0
68414,10-Jul-22,Neutral,Death,17,3,Bowler B,19.93,169.84,0,0
91991,05-Jun-23,Neutral,Death,17,2,Bowler A,14.66,125.16,2,0
97954,09-May-23,Batting,Death,20,4,Bowler A,38.73,135.82,1,0
20547,12-Oct-23,Bowling,Death,18,1,Bowler B,36.47,175.56,0,0
56040,26-Jul-22,Bowling,Powerplay,3,2,Bowler A,28.28,100.47,2,0
37798,29-May-23,Bowling,Death,17,4,Bowler A,42.43,177.3,1,0
52823,11-Dec-22,Neutral,Death,17,3,Bowler A,23.43,119.34,1,0
56040,26-Jul-22,Bowling,Death,18,6,Bowler A,53.9,163.64,6,0
20547,12-Oct-23,Bowling,Death,19,3,Bowler B,31.05,141.75,0,1
82588,08-Jun-22,Bowling,Death,16,6,Bowler A,25.85,151.63,1,0
77957,21-Mar-22,Neutral,Death,18,4,Bowler A,23.97,166.41,0,0
11982,14-Mar-22,Bowling,Death,19,1,Bowler B,32.15,169.15,0,0
25795,28-Sep-22,Bowling,Powerplay,5,1,Bowler A,26.13,126.49,0,0
12853,08-Jul-22,Bowling,Death,17,6,Bowler B,26.29,189,1,0
90102,07-Mar-22,Batting,Powerplay,1,3,Bowler A,23.49,132.77,1,0
82799,28-Aug-23,Batting,Powerplay,2,4,Bowler B,30.35,150.3,6,0
11943,15-Mar-22,Batting,Death,19,6,Bowler B,33.59,132.87,1,0
43892,25-Jun-23,Batting,Death,17,1,Bowler A,42.62,140.93,1,0
98177,18-Jul-22,Neutral,Powerplay,4,3,Bowler A,35.6,133.65,0,0
43487,09-Jul-23,Neutral,Death,16,1,Bowler A,24.11,146.88,0,1
56433,28-Jan-23,Neutral,Death,19,1,Bowler A,52.26,165.05,1,0
89431,30-Jan-22,Batting,Powerplay,6,6,Bowler A,30.14,169.76,0,0
33478,24-Jun-22,Batting,Powerplay,5,4,Bowler A,26.88,123.25,6,0
49321,23-Oct-22,Batting,Powerplay,5,6,Bowler A,30.11,125.09,4,0
82131,05-May-23,Bowling,Death,20,5,Bowler B,34.57,151.49,0,1
83177,21-Jun-23,Batting,Powerplay,6,3,Bowler A,0.26,124.99,6,0
89431,30-Jan-22,Batting,Powerplay,6,2,Bowler A,23.39,131.36,1,0
20304,27-Jan-22,Bowling,Powerplay,5,1,Bowler B,29.28,145.07,0,0
11951,17-Jan-22,Bowling,Powerplay,6,1,Bowler A,33.08,165.87,1,0
99882,12-Mar-22,Neutral,Powerplay,5,1,Bowler B,9.07,114.7,0,0
19963,30-Apr-23,Batting,Death,17,4,Bowler B,51.76,146.12,0,0
86298,14-Dec-22,Bowling,Death,17,3,Bowler A,32.78,127.01,1,0
81011,31-Mar-22,Neutral,Death,18,1,Bowler B,42.53,143.33,6,0
33641,08-Sep-23,Neutral,Powerplay,1,4,Bowler B,26.14,127.3,4,0
64856,12-Jan-22,Bowling,Powerplay,2,2,Bowler B,29.52,129.01,0,0
45687,27-May-22,Batting,Powerplay,5,1,Bowler B,33.2,121.7,0,0
33478,24-Jun-22,Batting,Death,16,4,Bowler A,36.76,151.65,0,0
20304,27-Jan-22,Bowling,Powerplay,5,2,Bowler B,29.04,124.87,0,1
19963,30-Apr-23,Batting,Death,17,2,Bowler B,33.27,127.42,1,0
14861,02-Nov-23,Bowling,Powerplay,3,4,Bowler B,25.12,105.55,1,0
50148,30-Jun-22,Neutral,Powerplay,3,3,Bowler B,22.55,131.36,0,0
29504,12-Apr-23,Neutral,Death,19,1,Bowler B,34.85,130.39,6,0
23565,15-May-23,Batting,Powerplay,5,5,Bowler B,35.69,142.31,0,0
55406,26-May-23,Neutral,Powerplay,4,6,Bowler B,31.72,102.6,0,0
67290,22-Jan-23,Batting,Powerplay,2,4,Bowler B,27,136.5,2,0
87360,17-Apr-23,Batting,Death,18,6,Bowler A,43.96,150.42,4,0
46289,15-Mar-22,Batting,Death,18,3,Bowler A,32.46,143.64,0,0
37268,05-May-22,Bowling,Death,17,2,Bowler B,32.72,159.26,1,0
89756,12-Jun-22,Batting,Death,19,2,Bowler B,36.02,154.61,2,0
52823,11-Dec-22,Neutral,Powerplay,1,5,Bowler A,22.89,110.15,0,0
49282,23-Oct-23,Batting,Death,18,3,Bowler A,31.43,154.77,1,0
45909,09-Sep-22,Batting,Powerplay,4,6,Bowler A,21.28,121.01,1,0
45687,27-May-22,Batting,Death,19,4,Bowler B,34.36,115.56,1,0
69269,15-May-22,Bowling,Death,19,6,Bowler B,34.22,168.87,1,0
74783,14-Jan-22,Batting,Death,16,6,Bowler B,19.33,153.03,0,0
43892,25-Jun-23,Batting,Death,17,6,Bowler A,44.48,140.5,0,0
84727,01-Jun-22,Neutral,Powerplay,1,3,Bowler B,31.22,122.88,3,0
14311,02-Jul-22,Batting,Powerplay,2,3,Bowler A,20.88,139.41,2,0
39545,12-Sep-22,Batting,Powerplay,1,2,Bowler A,39.62,130.21,0,0
45909,09-Sep-22,Batting,Powerplay,5,5,Bowler A,31.94,131.33,0,0
64856,12-Jan-22,Bowling,Death,17,4,Bowler B,36.7,164.54,0,0
83177,21-Jun-23,Batting,Powerplay,6,4,Bowler A,27.73,128.69,1,0
84637,29-Jul-22,Batting,Death,19,6,Bowler A,45.62,140.65,2,0
91948,16-Jan-22,Neutral,Death,16,3,Bowler A,38.03,154.05,1,0
34599,22-Jan-22,Neutral,Powerplay,3,5,Bowler B,19.59,115.33,4,0
84935,01-Mar-23,Neutral,Death,20,5,Bowler B,32.4,157.41,6,0
66700,11-Nov-23,Bowling,Death,16,4,Bowler A,26.95,161.93,4,0
98177,18-Jul-22,Neutral,Death,18,2,Bowler A,40.86,135.26,1,0
77194,29-Jan-23,Neutral,Death,16,6,Bowler A,32.6,170.59,2,0
59240,13-Mar-23,Batting,Powerplay,5,5,Bowler B,31.45,150.73,0,0
31395,21-Dec-22,Neutral,Powerplay,1,3,Bowler B,27.3,123.15,0,0
37268,05-May-22,Bowling,Death,17,6,Bowler B,42.22,131.31,1,0
98478,29-Jan-23,Bowling,Powerplay,4,2,Bowler A,14.13,133.32,0,0
93087,21-Apr-22,Batting,Death,16,1,Bowler A,44.1,142.46,0,0
80631,15-Mar-22,Neutral,Death,18,5,Bowler B,41.24,186.11,0,0
53617,09-Oct-22,Neutral,Death,17,5,Bowler A,26.66,161.67,0,0
23565,15-May-23,Batting,Powerplay,2,3,Bowler B,18.87,133.24,1,0
15812,01-Jan-23,Batting,Death,17,3,Bowler A,47.12,140.14,1,0
60341,04-Oct-23,Bowling,Powerplay,1,1,Bowler A,52.74,108.03,1,0
84264,14-Sep-22,Batting,Death,19,6,Bowler B,45.28,158.02,1,0
64856,12-Jan-22,Bowling,Powerplay,4,3,Bowler B,37.28,150.43,1,0
56157,16-Feb-23,Neutral,Powerplay,5,5,Bowler A,12.12,127.37,3,0
95981,25-Oct-22,Batting,Death,18,2,Bowler A,25.74,139.74,1,0
77957,21-Mar-22,Neutral,Death,18,6,Bowler A,22.72,138.17,2,0
60629,19-Jan-23,Batting,Death,16,3,Bowler B,25.14,121.54,1,0
20129,26-May-23,Batting,Powerplay,5,5,Bowler A,17.33,125.27,0,0
27383,07-Nov-22,Neutral,Death,19,4,Bowler B,20.69,119.11,2,0
28452,30-Aug-22,Bowling,Death,16,5,Bowler A,31.41,151.13,0,1
69269,15-May-22,Bowling,Death,19,1,Bowler B,29.62,166.49,0,0
42535,09-Aug-22,Bowling,Powerplay,4,5,Bowler A,28.7,114.46,0,0
30637,21-Jun-22,Bowling,Death,17,4,Bowler A,48.92,152.22,0,0
25078,22-Oct-22,Neutral,Powerplay,1,1,Bowler A,24.29,124.81,0,0
27383,07-Nov-22,Neutral,Powerplay,1,1,Bowler B,35.4,116.29,1,0
66160,08-Nov-22,Neutral,Powerplay,6,2,Bowler B,22.49,166.49,2,0
36872,14-May-22,Neutral,Death,17,3,Bowler A,35.13,142.49,1,0
92636,13-Sep-22,Bowling,Powerplay,2,1,Bowler A,35.85,140.04,0,0
11982,14-Mar-22,Bowling,Death,19,3,Bowler B,34.66,155.67,6,0
38797,02-Nov-22,Bowling,Powerplay,1,2,Bowler A,34.17,130.73,0,0
90097,02-Jun-22,Bowling,Powerplay,4,6,Bowler A,45.89,120.01,2,0
80792,11-Aug-23,Batting,Death,20,3,Bowler A,66.74,153.64,1,0
67439,19-Jan-23,Batting,Death,17,2,Bowler B,19.89,116.41,2,0
89431,30-Jan-22,Batting,Powerplay,2,5,Bowler A,36.75,121.8,0,0
90097,02-Jun-22,Bowling,Powerplay,3,6,Bowler A,35.26,130.54,1,0
52244,08-Aug-23,Batting,Death,20,6,Bowler A,33.04,145.35,1,0
98478,29-Jan-23,Bowling,Powerplay,5,3,Bowler A,21.87,131.02,0,1
34644,29-Aug-23,Neutral,Powerplay,2,4,Bowler B,36.83,132.65,0,0
50148,30-Jun-22,Neutral,Powerplay,1,5,Bowler B,30.03,122.19,0,0
84264,14-Sep-22,Batting,Death,19,1,Bowler B,33.53,132.82,2,0
82799,28-Aug-23,Batting,Powerplay,3,3,Bowler B,24.65,125.69,0,0
11935,28-Jan-23,Batting,Death,17,4,Bowler B,19.15,157.13,1,0
69821,08-Mar-23,Neutral,Death,16,3,Bowler B,40.81,164.43,6,0
84727,01-Jun-22,Neutral,Death,17,2,Bowler B,34.11,137.48,2,0
28058,16-Oct-22,Batting,Death,19,5,Bowler A,39.28,167.98,1,0
58511,17-Sep-22,Neutral,Powerplay,6,2,Bowler A,28.24,139.13,0,0
59240,13-Mar-23,Batting,Death,17,2,Bowler B,31.43,127.24,2,0
99624,10-Apr-22,Batting,Powerplay,1,6,Bowler B,28.57,131.49,6,0
59240,13-Mar-23,Batting,Death,17,1,Bowler B,35.12,160.55,0,1
91550,11-Nov-22,Bowling,Death,20,6,Bowler B,21.57,115.41,4,0
14311,02-Jul-22,Batting,Powerplay,2,2,Bowler A,51.42,115.08,0,0
60629,19-Jan-23,Batting,Powerplay,5,3,Bowler B,39.82,113.61,6,0
11943,15-Mar-22,Batting,Powerplay,5,5,Bowler B,25.89,137.37,6,0
97154,24-Nov-22,Batting,Death,20,3,Bowler B,26.99,159.12,6,0
67439,19-Jan-23,Batting,Powerplay,4,1,Bowler B,24.39,114.73,0,0
55242,19-Aug-23,Neutral,Powerplay,5,3,Bowler A,13.07,145.11,3,0
37268,05-May-22,Bowling,Death,17,4,Bowler B,22.5,135.85,0,1
43892,25-Jun-23,Batting,Powerplay,2,5,Bowler A,29.18,139.84,4,0
86025,13-Feb-23,Bowling,Powerplay,1,5,Bowler A,16.92,118.85,2,0
39550,06-Jun-23,Neutral,Death,17,3,Bowler A,33.25,165.94,2,0
44072,26-May-23,Batting,Death,19,4,Bowler B,26.98,117.87,4,0
85561,18-Oct-22,Neutral,Death,16,3,Bowler B,30.83,188.31,2,0
91948,16-Jan-22,Neutral,Powerplay,1,1,Bowler A,36.5,148.19,0,0
86907,12-Jul-23,Neutral,Powerplay,6,6,Bowler B,29.15,130.27,1,0
11951,17-Jan-22,Bowling,Powerplay,6,6,Bowler A,21.33,121.21,0,0
46593,01-Jun-22,Neutral,Powerplay,1,1,Bowler B,26.42,137.73,0,1
36649,28-Aug-23,Batting,Death,20,1,Bowler A,26.14,155.37,1,0
86298,14-Dec-22,Bowling,Death,19,2,Bowler A,39.36,99.36,1,0
52823,11-Dec-22,Neutral,Death,17,1,Bowler A,33.11,161.06,0,0
88515,01-Dec-23,Neutral,Death,17,3,Bowler B,30.78,150.94,0,1
11982,14-Mar-22,Bowling,Death,18,6,Bowler B,47.37,144.85,4,0
36797,15-Apr-23,Bowling,Powerplay,2,5,Bowler A,37.17,128.56,0,0
60341,04-Oct-23,Bowling,Powerplay,1,5,Bowler A,35.35,128.1,0,0
76553,09-Jun-22,Batting,Powerplay,1,6,Bowler B,41.85,104.68,0,0
18611,15-Jul-23,Bowling,Death,16,3,Bowler B,33.94,141.99,4,0
11935,28-Jan-23,Batting,Death,17,4,Bowler B,36.61,182.3,2,0
11982,14-Mar-22,Bowling,Powerplay,3,3,Bowler B,24.27,114.38,2,0
46289,15-Mar-22,Batting,Powerplay,4,4,Bowler A,17.31,124.16,0,0
32778,03-May-22,Bowling,Powerplay,1,1,Bowler B,18.98,115.22,2,0
48165,22-Sep-22,Neutral,Death,20,3,Bowler A,36.1,141.67,3,0
86025,13-Feb-23,Bowling,Death,16,2,Bowler A,35.18,141.66,1,0
96402,30-Nov-23,Batting,Death,16,4,Bowler A,28.85,117.17,0,0
11935,28-Jan-23,Batting,Powerplay,2,5,Bowler B,19.52,105.85,0,1
26066,18-Sep-23,Neutral,Powerplay,1,4,Bowler B,20.46,154.98,1,0
11951,17-Jan-22,Bowling,Death,17,1,Bowler A,52.46,168.43,0,0
26066,18-Sep-23,Neutral,Powerplay,1,2,Bowler B,16.83,135.45,0,0
39350,26-Aug-23,Batting,Powerplay,6,6,Bowler B,33.14,137.58,0,1
94878,04-Jun-23,Neutral,Powerplay,6,5,Bowler A,34.46,111.31,0,0
26066,18-Sep-23,Neutral,Powerplay,1,1,Bowler B,7.61,133.86,0,0
87909,10-Jul-23,Bowling,Powerplay,2,1,Bowler A,27.79,135.67,2,0
56157,16-Feb-23,Neutral,Death,19,2,Bowler A,23.27,115.31,3,0
95473,11-Dec-22,Batting,Death,18,3,Bowler A,47.13,159.61,0,0
23186,17-Mar-22,Bowling,Powerplay,2,3,Bowler A,33.78,131.68,1,0
33641,08-Sep-23,Neutral,Death,16,4,Bowler B,23.19,137.55,2,0
60345,08-Feb-22,Batting,Death,20,3,Bowler A,17.89,142.14,1,0
30193,26-Dec-22,Batting,Powerplay,3,3,Bowler B,31.44,130.29,0,0
26679,16-May-23,Batting,Death,19,5,Bowler B,20.53,124.42,3,0
56433,28-Jan-23,Neutral,Powerplay,5,1,Bowler A,19.65,138.89,4,0
60710,15-Mar-22,Batting,Death,20,3,Bowler B,37.68,116.39,6,0
26679,16-May-23,Batting,Death,19,3,Bowler B,28.45,142.48,6,0
39350,26-Aug-23,Batting,Death,19,2,Bowler B,52.65,208.06,4,0
69821,08-Mar-23,Neutral,Powerplay,1,5,Bowler B,40.42,105.8,0,0
11951,17-Jan-22,Bowling,Death,20,2,Bowler A,50.73,161.16,0,0
97694,01-Sep-22,Bowling,Powerplay,1,2,Bowler B,19.47,133.54,0,0
56433,28-Jan-23,Neutral,Death,19,4,Bowler A,27.11,177.47,0,0
13271,03-Mar-23,Bowling,Powerplay,4,3,Bowler A,39.72,161.51,2,0
41422,29-Jul-23,Batting,Powerplay,4,2,Bowler A,33.09,121.77,6,0
64380,15-Mar-22,Neutral,Powerplay,2,3,Bowler B,26.61,119.84,2,0
98223,20-Apr-23,Bowling,Death,19,2,Bowler A,41.33,104.92,1,0
19223,05-Aug-22,Bowling,Powerplay,2,5,Bowler B,22.87,115.34,0,0
97475,15-Nov-23,Batting,Powerplay,5,2,Bowler A,25.44,130.37,0,0
97063,18-Nov-23,Neutral,Death,19,4,Bowler B,31.44,173.39,0,0
30079,16-Jan-23,Bowling,Death,17,5,Bowler A,28.88,121.87,0,0
48165,22-Sep-22,Neutral,Death,18,6,Bowler A,27.86,153.07,0,0
59240,13-Mar-23,Batting,Powerplay,4,6,Bowler B,20.42,146.04,0,0
23186,17-Mar-22,Bowling,Powerplay,6,4,Bowler A,34.15,120.63,3,0
75875,02-Jun-22,Neutral,Death,20,2,Bowler B,41,190.19,4,0
77957,21-Mar-22,Neutral,Powerplay,1,4,Bowler A,16.71,135.46,4,0
11943,15-Mar-22,Batting,Powerplay,5,6,Bowler B,31.67,135.07,0,0
19921,24-May-22,Batting,Powerplay,5,3,Bowler A,27.52,109.96,2,0
80631,15-Mar-22,Neutral,Death,18,3,Bowler B,42.15,142.13,0,0
51568,17-Sep-22,Neutral,Death,20,3,Bowler A,31.35,153.69,0,0
11951,17-Jan-22,Bowling,Powerplay,6,5,Bowler A,36.28,111.84,0,0
89756,12-Jun-22,Batting,Death,19,1,Bowler B,18.37,146.45,1,0
33459,13-May-23,Batting,Death,17,4,Bowler B,38.48,156.2,0,0
17491,11-Jul-22,Bowling,Powerplay,1,3,Bowler A,18.18,154.9,0,0
88515,01-Dec-23,Neutral,Death,19,3,Bowler B,22.18,172.31,0,1
56040,26-Jul-22,Bowling,Death,18,3,Bowler A,50.7,147.44,1,0
97694,01-Sep-22,Bowling,Death,16,5,Bowler B,38.65,163.8,4,0
30316,16-Jul-22,Batting,Death,18,1,Bowler A,39.09,153.37,0,0
45687,27-May-22,Batting,Powerplay,4,4,Bowler B,20.08,116.25,4,0
66478,22-Mar-23,Neutral,Death,20,6,Bowler B,30.95,146.3,1,0
46292,09-Mar-23,Neutral,Death,19,4,Bowler B,38.46,155.19,6,0
16473,05-Dec-22,Neutral,Death,19,4,Bowler B,28.89,142.23,1,0
84727,01-Jun-22,Neutral,Powerplay,1,1,Bowler B,21.9,122.58,0,0
59047,15-Apr-23,Neutral,Powerplay,6,6,Bowler A,26.74,121.96,1,0
89756,12-Jun-22,Batting,Death,19,5,Bowler B,36.35,157.86,4,0
16910,02-Feb-23,Neutral,Powerplay,2,6,Bowler A,20.46,151.06,0,1
91948,16-Jan-22,Neutral,Powerplay,5,3,Bowler A,25.28,118.74,0,0
81011,31-Mar-22,Neutral,Death,19,1,Bowler B,32.6,132.56,2,0
60629,19-Jan-23,Batting,Powerplay,5,2,Bowler B,34.57,175.92,0,0
60341,04-Oct-23,Bowling,Powerplay,1,2,Bowler A,31.34,126.45,0,0
82588,08-Jun-22,Bowling,Death,16,4,Bowler A,35.96,136.38,0,1
83177,21-Jun-23,Batting,Death,17,4,Bowler A,19.46,181.33,0,0
26066,18-Sep-23,Neutral,Powerplay,6,3,Bowler B,23.03,161.7,3,0
16523,20-Oct-23,Bowling,Death,16,5,Bowler A,24,147.84,6,0
64748,13-Nov-23,Bowling,Powerplay,3,2,Bowler A,38.65,144.82,2,0
97475,15-Nov-23,Batting,Powerplay,6,1,Bowler A,30.21,130.13,1,0
86907,12-Jul-23,Neutral,Death,18,2,Bowler B,36.37,138.79,0,0
90055,28-Jan-22,Bowling,Death,17,2,Bowler A,29.98,140.14,0,0
13271,03-Mar-23,Bowling,Death,17,4,Bowler A,51.86,137.25,1,0
99624,10-Apr-22,Batting,Death,16,4,Bowler B,42.87,174.29,1,0
15812,01-Jan-23,Batting,Death,17,5,Bowler A,28.24,128.11,3,0
80631,15-Mar-22,Neutral,Powerplay,1,3,Bowler B,25.42,150.03,1,0
64380,15-Mar-22,Neutral,Death,20,1,Bowler B,46.02,159.84,2,0
35185,16-May-22,Batting,Powerplay,6,1,Bowler B,29.19,127.43,0,0
78619,19-Oct-23,Batting,Powerplay,3,3,Bowler A,27.95,142.58,0,1
83932,14-May-23,Batting,Death,18,1,Bowler B,46.75,112.42,1,0
62269,03-Nov-23,Batting,Death,19,2,Bowler A,51.72,145.92,4,0
98478,29-Jan-23,Bowling,Powerplay,5,2,Bowler A,30.5,131.95,0,0
46593,01-Jun-22,Neutral,Death,20,2,Bowler B,52.85,166,2,0
14311,02-Jul-22,Batting,Death,16,6,Bowler A,45.22,139.33,0,0
48165,22-Sep-22,Neutral,Death,20,5,Bowler A,48.77,170.4,4,0
86025,13-Feb-23,Bowling,Death,16,1,Bowler A,25.43,133.64,1,0
61516,01-Feb-23,Bowling,Death,19,6,Bowler B,41.8,169.15,1,0
56157,16-Feb-23,Neutral,Death,18,3,Bowler A,30.78,141.07,0,0
75875,02-Jun-22,Neutral,Death,20,4,Bowler B,28.05,169.22,4,0
87360,17-Apr-23,Batting,Powerplay,6,2,Bowler A,32.44,97.67,2,0
22926,01-Feb-22,Neutral,Powerplay,5,5,Bowler B,14.07,135.3,1,0
94878,04-Jun-23,Neutral,Death,18,5,Bowler A,34.69,190.07,1,0
81011,31-Mar-22,Neutral,Powerplay,2,2,Bowler B,35.02,117.5,0,0
68414,10-Jul-22,Neutral,Death,16,1,Bowler B,33.11,146.88,6,0
97475,15-Nov-23,Batting,Powerplay,5,3,Bowler A,42.85,122.77,3,0
55812,19-Dec-22,Bowling,Powerplay,6,6,Bowler B,25.77,135.3,0,0
66160,08-Nov-22,Neutral,Death,16,3,Bowler B,23.29,166.22,0,0
99624,10-Apr-22,Batting,Death,18,3,Bowler B,18.18,125.38,4,0
76351,26-Nov-23,Batting,Death,20,2,Bowler B,30.16,145.07,6,0
86295,16-Nov-22,Neutral,Death,19,5,Bowler A,32.91,132.99,3,0
33478,24-Jun-22,Batting,Powerplay,5,5,Bowler A,5.34,130.25,1,0
37798,29-May-23,Bowling,Powerplay,1,5,Bowler A,23.94,104.97,0,1
48196,26-Jun-23,Batting,Powerplay,2,2,Bowler B,20.09,122.64,1,0
87909,10-Jul-23,Bowling,Powerplay,2,6,Bowler A,17.73,149.76,1,0
69269,15-May-22,Bowling,Powerplay,3,5,Bowler B,35.38,136.76,0,0
82131,05-May-23,Bowling,Death,20,3,Bowler B,31.89,128.18,1,0
59056,30-Dec-22,Batting,Death,19,4,Bowler A,30.12,166.42,0,0
56157,16-Feb-23,Neutral,Powerplay,1,3,Bowler A,17.31,145.19,1,0
80393,12-May-23,Neutral,Powerplay,4,3,Bowler A,26.36,165.01,0,0
44961,02-Feb-22,Neutral,Powerplay,4,6,Bowler B,25.16,140.03,4,0
16846,21-Feb-23,Batting,Powerplay,5,3,Bowler B,17.05,119.6,0,0
86907,12-Jul-23,Neutral,Powerplay,4,2,Bowler B,29.18,147.06,0,0
20304,27-Jan-22,Bowling,Death,19,4,Bowler B,32.68,143.16,1,0
22926,01-Feb-22,Neutral,Death,17,6,Bowler B,26.58,142.33,6,0
31395,21-Dec-22,Neutral,Powerplay,1,4,Bowler B,23.03,128.58,0,0
